"id_obs","possibly_sensitive","lang","conversation_id","type","text","author_id","retweet_count","reply_count","like_count","quote_count","impression_count","id","created_at","in_reply_to_user_id","error","TOXICITY","SEVERE_TOXICITY","INSULT_EXPERIMENTAL","THREAT_EXPERIMENTAL","country","INSULT","THREAT","date"
1064834,FALSE,"es",1188843584704991232,"quoted","Gonzalo Blumel en interior. Cómo si fuese novedad!  Piñera pagando los favores de campaña otra vez. #PiñeraDictador #ChileNoSeRinde #LaLuchaContinua #NoLeCreemosNada",850340178,1,0,0,0,0,1188843584704991232,"2019-10-28T15:42:52.000Z",NA,"No Error",0.2524482,0.010604858,0.26957804,0.007961469,"Chile",NA,NA,2019-10-28
2754645,FALSE,"es",1185349775081824256,"retweeted","Ahora hay que invadir la moneda ctm!! #EvasionMasivaTodoElDia",1881840205,1,0,0,0,0,1185349775081824256,"2019-10-19T00:19:43.000Z",NA,"No Error",0.37694603,0.023076924,0.18604483,0.042662576,"Chile",NA,NA,2019-10-19
28609,FALSE,"es",1185593218127319040,"retweeted","#ChileDesperto #MilicosSinGloria a punto de reprimir a manifestantes pacificos en Plaza de Maipú 😠😠😠",109998408,11,0,5,0,0,1185593218127319040,"2019-10-19T16:27:05.000Z",NA,"No Error",0.21241048,0.013866014,0.19500497,0.009618527,"Chile",NA,NA,2019-10-19
101790,FALSE,"es",1185637396668399616,"retweeted","Quede para la cagá cuando leí: “Para igualar la evasión de impuestos de Piñera es necesario que una persona no pague el metro durante 903 años”. #ChileDesperto",571070046,4,0,12,0,0,1185637396668399616,"2019-10-19T19:22:38.000Z",NA,"No Error",0.26104406,0.01121521,0.15236975,0.0065568537,"Chile",NA,NA,2019-10-19
3588521,FALSE,"es",1187887888069025792,"retweeted","@sebastianpinera ""Con unidad y ayuda de Dios""... hay que ser muy care raja para colgarte de todos los que están GRITANDO cambios y solo han conseguido parches y que se rían en nuestra cara, con políticos (der./Cen./Izq.) intentando hacer suya #LaMarchaMasGrandeDeChile DE LA GENTE",53305020,2,0,3,0,0,1187944512313843712,"2019-10-26T04:10:17.000Z",13623532,"No Error",0.3302291,0.023076924,0.34203702,0.05203775,"Chile",NA,NA,2019-10-26
1641709,FALSE,"es",1188923645990723584,"retweeted","No se pero por qué estamos atornillando al revés con lo de la Tonka, deberíamos preocuparnos más de quien fue el que la interpeló, un dinosaurio de la clase política chilena... #EstoNoHaTerminado #LaMarchaMasGrandeDeChile2 #LoQueLaTeleNoMuestra",58241461,0,0,1,0,0,1188923645990723584,"2019-10-28T21:01:00.000Z",NA,"No Error",0.2854869,0.011749268,0.3388922,0.007262398,"Chile",NA,NA,2019-10-28
2895082,FALSE,"es",1185228848792788992,"retweeted","@gabrielboric @srtaximena32 @sebastianpinera Como quieres dialogo con delincuentes y vándalos, uds son los culpables el Frente Amplio que cobija bajo su alero a estos delincuentes y justifican su actuar #ChileDespierta  #EvasionMasivaTodoElDia",119537990,0,0,0,0,0,1185517439993421824,"2019-10-19T11:25:58.000Z",73981088,"No Error",0.37751234,0.023076924,0.46923602,0.014738814,"Chile",NA,NA,2019-10-19
3481889,FALSE,"es",1187888643282755584,"retweeted","Tan wn el presidente que no sabe cambiar la hora del teléfono  #LaMarchaMasGrandeDeChile",1186377345319485440,0,0,0,0,0,1187888643282755584,"2019-10-26T00:28:17.000Z",NA,"No Error",0.34328604,0.013414118,0.36798462,0.006317357,"Chile",NA,NA,2019-10-26
1307618,FALSE,"es",1187957249572048896,"quoted","Que no vuelva a pasar que por un partidito de fútbol le pasen goles a chile en la camara de deshonorables #ChileQuiereCambios  acuérdense",87294101,0,0,0,0,0,1187957249572048896,"2019-10-26T05:00:54.000Z",NA,"No Error",0.28087774,0.013414118,0.29855028,0.009256045,"Chile",NA,NA,2019-10-26
650944,FALSE,"es",1186807791413006336,"retweeted","@matiaswalkerp Son parte de lo mismo contra lo que nos estamos manifestando. Me parece una vergüenza que lo consideres un éxito. #QueSeVayanLosMilicos #RenunciaPiñera #ChileEstaDespertando #ChileDespertoً",3354927964,0,0,0,0,0,1186940153480335360,"2019-10-23T09:39:19.000Z",103259570,"No Error",0.24282593,0.01735206,0.24928534,0.012440704,"Chile",NA,NA,2019-10-23
1154733,FALSE,"es",1187408549036593152,"retweeted","siento que llegamos a un punto en el que el gobierno se esta haciendo el wn y que está dando pildoritas, escuchó cuando estaba quedando la caga en Chile, que tenemos que hacer para que escuche de verdad ¿Quemar Chile? #ChileQuiereCambios",589542746,1,0,4,0,0,1187408549036593152,"2019-10-24T16:40:33.000Z",NA,"No Error",0.37751234,0.029626917,0.3493834,0.1366716,"Chile",NA,NA,2019-10-24
2642873,FALSE,"es",1185201019552194560,"retweeted","salgan con limones porque obvio los pacos andan más hueones que nunca. Cuídense:( #EvasionMasivaTodoElDia",837799564530823168,2,0,4,0,0,1185201019552194560,"2019-10-18T14:28:37.000Z",NA,"No Error",0.37751234,0.023076924,0.38406035,0.015774792,"Chile",NA,NA,2019-10-18
156437,FALSE,"es",1185665916371197952,"retweeted","@GiorgioJackson qué onda la paciencia de aguantar a ese facho no cachando nada y pidiendo a los milicos en la calle #tele13 #ChileDesperto",983350431865868288,0,0,0,0,0,1185665916371197952,"2019-10-19T21:15:57.000Z",59215690,"No Error",0.37751234,0.021806452,0.46625584,0.010058682,"Chile",NA,NA,2019-10-19
2777580,FALSE,"es",1.185363303608e+18,"retweeted","Que lata toda la violencia de ahora en las calles weon, los delincuentes aprovechan de saquear y prender fuego  #EvasionMasivaTodoElDia",636623359,0,1,0,0,0,1.185363303608e+18,"2019-10-19T01:13:29.000Z",NA,"No Error",0.37751234,0.023152983,0.36798462,0.1401159,"Chile",NA,NA,2019-10-19
144138,FALSE,"es",1185659347805843456,"retweeted","@meganoticiascl No le den pantalla a la Van RysselVERGA!!!!!!!!!!!!!!!!! #ChileDespertó",1544748949,0,0,1,0,0,1185659347805843456,"2019-10-19T20:49:51.000Z",58048133,"No Error",0.39669925,0.023076924,0.36193377,0.008738215,"Chile",NA,NA,2019-10-19
601364,FALSE,"es",1186710745725177856,"retweeted","En Talca robaron el hogar San José ¡UN HOGAR!, todo para robar la leche y pañales de los que realmente necesitan. Aún así hay gente que apoya los saqueos y defiende los delincuentes. #ChileDesperto #Talca #Chile",716460305996509184,1,0,1,0,0,1186710745725177856,"2019-10-22T18:27:44.000Z",NA,"No Error",0.3666224,0.02411546,0.40243408,0.010343489,"Chile",NA,NA,2019-10-22
601617,FALSE,"es",1186709957846163456,"retweeted","Es tan raro que los chilenos defiendan sus derechos, que parecen de otro planeta. #ChileDesperto",1185588906445737984,0,0,0,0,0,1186709957846163456,"2019-10-22T18:24:36.000Z",NA,"No Error",0.37458646,0.02425631,0.35505778,0.0069646453,"Chile",NA,NA,2019-10-22
969119,FALSE,"es",1188286617133428736,"retweeted","@T13 Muestren la wea por la tele ni imagenes muestran wns vendidos pero si fuera en santiago hubiesen  interrumpido toda la programación(ojo soy de santiago) hasta para esto hay desigualdad #EstoNoHaTerminado  dejen de repetir al panxo saavedra y muestren la realidad #ChileNoSeRinde",2422421719,3,0,7,0,0,1188290280736342016,"2019-10-27T03:04:14.000Z",24952459,"No Error",0.3389984,0.023076924,0.34101152,0.008285114,"Chile",NA,NA,2019-10-27
186985,FALSE,"es",1185628281531457536,"retweeted","@kgonslo Por gente como tu, el shampoo tiene instrucciones, estamos protestando por nuestros derechos, por pensiones mas dignas, por mejor atención medica, el alza del metro solo fue la gota que rebalso el vaso, aun asi nunca nos detendrán #ChileDesperto #19Oct #EstadoDeEmergencia",1185677483502428160,1,0,7,0,0,1185681809209806848,"2019-10-19T22:19:06.000Z",1045044600673628160,"No Error",0.23812068,0.009231567,0.24928534,0.0072106146,"Chile",NA,NA,2019-10-19
1753885,FALSE,"es",1186314632409075712,"retweeted","Hueon la Kel subió post para que la gente le comentara los negocios que están abiertos en Santiago para que no entre en pánico por la ""escasez"" que inventan las personas que ven las hueas que muestra la tele. VAYAN A COMENTARLE #PrensaCorrupta #RenunciaPiñera #EstoPasaEnChile",1114598304350908416,0,1,1,0,0,1186314632409075712,"2019-10-21T16:13:43.000Z",NA,"No Error",0.37751234,0.023076924,0.40975618,0.0073789097,"Chile",NA,NA,2019-10-21
