"id_obs","possibly_sensitive","lang","conversation_id","type","text","author_id","retweet_count","reply_count","like_count","quote_count","impression_count","id","created_at","in_reply_to_user_id","error","TOXICITY","SEVERE_TOXICITY","INSULT_EXPERIMENTAL","THREAT_EXPERIMENTAL","country","INSULT","THREAT","date"
2320649,FALSE,"es",1186694090194329600,"retweeted","#EstoPasaEnChileً @latercera decia que el audio de Cecilia Morel era un montaje de Al Jazeera",902675994259185664,0,0,0,0,0,1186694090194329600,"2019-10-22T17:21:33.000Z",NA,"No Error",0.02449606,0.0011110306,0.01640493,0.005551939,"Chile",NA,NA,2019-10-22
235734,FALSE,"es",1185709862329737216,"retweeted","#ChileDesperto y sin luz eléctrica!!",192906601,0,0,0,0,0,1185709862329737216,"2019-10-20T00:10:35.000Z",NA,"No Error",0.037577134,0.002708435,0.01838776,0.006757513,"Chile",NA,NA,2019-10-20
1269324,FALSE,"es",1187736630028898304,"quoted","Hay políticos que tienen mejor asistencia a Matinales que al Congreso. #ChileQuiereCambios",457092912,2,0,1,0,0,1187736630028898304,"2019-10-25T14:24:14.000Z",NA,"No Error",0.03592727,0.0012874603,0.024382202,0.005670069,"Chile",NA,NA,2019-10-25
2853854,FALSE,"es",1185400271465267200,"retweeted","¿Es idea mía, o en verdad el mensaje de la película Joker traspasó la pantalla? #EvasionMasivaTodoElDia #ChileDespierta #RenunciaPiñera #NoMasAbuso",31167819,2,1,2,0,0,1185400271465267200,"2019-10-19T03:40:23.000Z",NA,"No Error",0.067380086,0.0064468384,0.03257891,0.008556974,"Chile",NA,NA,2019-10-19
2678517,FALSE,"es",1185297638503133184,"retweeted","#EvasionMasivaTodoElDia me tuve que venir caminando mucha gente por la alameda y los paraderos llenos 😒",207744950,0,0,0,0,0,1185297638503133184,"2019-10-18T20:52:33.000Z",NA,"No Error",0.09872158,0.011291504,0.030265106,0.029415153,"Chile",NA,NA,2019-10-18
696262,FALSE,"es",1187325333709709312,"retweeted","@danieljadue @Cooperativa #NuevaConstituciónParaChile . esto no se trata de pc ni fa ni de ningún partido político como siguen siendo tan obtusos. Entiendan, el pueblo se aburrió de la clase política de toda y acá no hay derecha ni izquierda. Acá estamos nosotros el pueblo. #chiledesperto",65471977,0,0,0,0,0,1187353474020851712,"2019-10-24T13:01:42.000Z",146542753,"No Error",0.1587729,0.0041389465,0.1342682,0.006317357,"Chile",NA,NA,2019-10-24
3253658,FALSE,"es",1187725711878053888,"retweeted","Es la desigualdad en los ingresos, en las pensiones, en las oportunidades, en el trato, en el acceso a la vivienda, la salud y la educación, etc lo que nos cansó #LaMarchaMasGrandeDeChile no es una simple marcha",1186779081657982976,0,0,0,0,0,1187725711878053888,"2019-10-25T13:40:51.000Z",NA,"No Error",0.026263772,0.0011539459,0.017807651,0.0055551752,"Chile",NA,NA,2019-10-25
3508561,FALSE,"es",1187899701175246848,"retweeted","se acuerdan cuando el metro dijo que aproximadamente 1000 personas habían evadido su pasaje?? hoy fuimos más de 1 millón, muchos más ❤️ todos pidiendo y unidos por lo mismo!  #LaMarchaMasGrandeDeChile",231095002,1,0,2,0,0,1187899701175246848,"2019-10-26T01:12:13.000Z",NA,"No Error",0.0126288915,0.0007390976,0.010818896,0.005783344,"Chile",NA,NA,2019-10-26
1651347,FALSE,"es",1188953789266563072,"retweeted","@metrodesantiago Volvio todo a la normalidad @GobiernodeChile @sebastianpinera #EstoNoHaTerminado",97285850,0,0,0,0,0,1188956089754238976,"2019-10-28T23:09:56.000Z",73459349,"No Error",0.013885498,0.00096797943,0.010666896,0.005780108,"Chile",NA,NA,2019-10-28
1152023,FALSE,"es",1187403829387636736,"retweeted","Y si los vándalos detenidos por saqueos y desmanes piden perdón?? Porqué @sebastianpinera @jafontaine creen que con eso estamos listos!!!#ChileQuiereCambios",795955870584537088,0,0,0,0,0,1187403829387636736,"2019-10-24T16:21:48.000Z",NA,"No Error",0.11202335,0.0047683716,0.07365121,0.00814271,"Chile",NA,NA,2019-10-24
