"id_obs","possibly_sensitive","lang","conversation_id","type","text","author_id","retweet_count","reply_count","like_count","quote_count","impression_count","id","created_at","in_reply_to_user_id","error","TOXICITY","SEVERE_TOXICITY","INSULT_EXPERIMENTAL","THREAT_EXPERIMENTAL","country","INSULT","THREAT","date"
3083257,FALSE,"es",1187105140379131904,"retweeted","@ALERTADESISMO Estos milicos de mierda no evolucionaron en nada después de la dictadura, institución arcaica y sin cerebro, puros weones ignorantes y sin sentido común #ChileViolatesHumanRights",2816066503,0,0,1,0,0,1187117783974400000,"2019-10-23T21:25:09.000Z",2775303329,"No Error",0.8364697,0.61260825,0.83943826,0.13650303,"Chile",NA,NA,2019-10-23
199374,FALSE,"es",1185687723929153536,"retweeted","ME ESTÁN HUEVIANXO QUE SE DECRETÓ TOQUE DE QUEDA. PIÑERA CULIAO. PACOS CULIAOS #ChileDesperto #RenunciaPiñera",2863031734,0,1,1,0,0,1185687723929153536,"2019-10-19T22:42:37.000Z",NA,"No Error",0.8364697,0.45895407,0.8204276,0.0103175985,"Chile",NA,NA,2019-10-19
199598,FALSE,"es",1185687610678796288,"retweeted","MILICOS DE MIERDA COMO NOS QUIEREN REPRIMIR #ChileDesperto",722551363247476736,0,0,0,0,0,1185687610678796288,"2019-10-19T22:42:10.000Z",NA,"No Error",0.8252207,0.45895407,0.8012121,0.01508414,"Chile",NA,NA,2019-10-19
2773386,FALSE,"es",1185360622483136512,"retweeted","Bastardos culiaos del gobierno todo esto es su culpa #cacerolazo #EvasionMasivaTodoElDia",90496685,0,0,0,0,0,1185360622483136512,"2019-10-19T01:02:49.000Z",NA,"No Error",0.8696708,0.48825464,0.87225974,0.027861187,"Chile",NA,NA,2019-10-19
1731987,FALSE,"es",1186303026941911040,"retweeted","PACOS CULIAOS Y MILICOS DE MIERDA, PRESIDENTE INCOMPETENTE CONCHESUMADRE, QUE SE LLENABA LA BOCA EN VENEZUELA SOBRE LOS DERECHOS HUMANOS Y AQUÍ LOS ESTA VULNERANDO, HAY MUERTOS A MANOS DE LOS CARABINEROS O MILICOS Y ESO LA PRENSA NO LO DICE  #EstoPasaEnChile",3425075597,0,0,1,0,0,1186303026941911040,"2019-10-21T15:27:36.000Z",NA,"No Error",0.9029226,0.6351782,0.8987166,0.08089764,"Chile",NA,NA,2019-10-21
3355032,FALSE,"es",1187842243551551488,"retweeted","#LaMarchaMasGrandeDeChile Ojala que con esto se pongan las pilas los sanganos de mierda..,  tanto de derecha como de izquierda, ya que desde que se fue el viejo kuliao de pinochet que nos siguen poniendo la pata encima,  esclavos del poder de los ricos y acomodados..",290913583,1,0,1,0,0,1187842243551551488,"2019-10-25T21:23:54.000Z",NA,"No Error",0.82048255,0.5145575,0.8204276,0.07323132,"Chile",NA,NA,2019-10-25
2843645,FALSE,"es",1185394874054516736,"retweeted","PIÑERA RECULIAO AGRADECIANDO A CARABINEROS DE CHILE PARA RESGUARDAR LA CLASE MEDIA CUANDO LA CLASE MEDIA SE ESTÁ ALZANDO, AHI ESTÁ SU PRESIDENTE ELECTO FEOS CULIAOS QUE RABIA CTM QUEMEMOS TODOOOO #EvasionMasivaTodoElDia",44736350,5,0,6,0,0,1185394874054516736,"2019-10-19T03:18:56.000Z",NA,"No Error",0.90451443,0.6612285,0.9028068,0.52199906,"Chile",NA,NA,2019-10-19
731064,FALSE,"es",1187752559462797312,"quoted","@PublimetroChile Toma tus disculpas y metetelas en la raja! Asi tal cual! Eso que dijiste es el pensamiento de todos los fachos culiaos locos como tu! #RenunciaPiñera #ChileDespertoً",133732558,0,0,0,0,0,1187756261703593984,"2019-10-25T15:42:14.000Z",54115409,"No Error",0.8629672,0.62879944,0.87225974,0.2836219,"Chile",NA,NA,2019-10-25
2841435,FALSE,"es",1.185393857523e+18,"retweeted","Asegurar tu bolsillo. Ladrón culiao #RenunciaPiñera #EvasionMasivaTodoElDia",96470932,1,0,1,0,0,1.185393857523e+18,"2019-10-19T03:14:53.000Z",NA,"No Error",0.8299589,0.45895407,0.84251964,0.06205949,"Chile",NA,NA,2019-10-19
2772148,FALSE,"es",1185360303116173312,"retweeted","Lo único que voy a decir respecto a hoy es pacos culiaos, piñera culiao, gobierno culiao #EvasionMasivaTodoElDia",1069393760520421376,10,1,31,0,0,1185360303116173312,"2019-10-19T01:01:33.000Z",NA,"No Error",0.8460273,0.45895407,0.8131897,0.013579931,"Chile",NA,NA,2019-10-19
