"id_obs","possibly_sensitive","lang","conversation_id","type","text","author_id","retweet_count","reply_count","like_count","quote_count","impression_count","id","created_at","in_reply_to_user_id","error","TOXICITY","SEVERE_TOXICITY","INSULT_EXPERIMENTAL","THREAT_EXPERIMENTAL","country","INSULT","THREAT","date"
78677,FALSE,"es",1185625303059779584,"retweeted","#ChileDesperto y la javiera Acevedo sigue siendo una weona ridícula",959118726573502464,0,0,2,0,0,1185625303059779584,"2019-10-19T18:34:34.000Z",NA,"No Error",0.85333383,0.3247677,0.88346136,0.006912862,"Chile",NA,NA,2019-10-19
564507,FALSE,"es",1186523958713167872,"retweeted","Si el ejercito de Chile y los carabineros se unieran al pueblo los políticos estarían cagados de miedo porque ya nadie les cuidaría la raja pasa a caca que tienen los hijos de puta... la pelea no es entre nosotros, ES CONTRA ESOS CHUPASANGRES DE MIERDA!! #ChileDesperto",167912838,0,0,1,1,0,1186523958713167872,"2019-10-22T06:05:30.000Z",NA,"No Error",0.8403191,0.61288875,0.8131897,0.08089764,"Chile",NA,NA,2019-10-22
2912060,FALSE,"es",1185563025497116672,"retweeted","Monckeberg anda tu a limpiar el metro , ladrón explotador , estás acostumbrado a mandar a los demas , ensuciate las manos tu flojo Ctm  chanta , no tienen apoyo de nadie , los chilenos nos aburrimos de ud manga de huevones apitutados .#EvasionMasivaTodoElDia",1062289704169676800,0,0,1,0,0,1185563025497116672,"2019-10-19T14:27:06.000Z",NA,"No Error",0.82048255,0.5231034,0.83943826,0.06270605,"Chile",NA,NA,2019-10-19
318338,FALSE,"es",1185768860806516736,"retweeted","El presi me escucha? Si claro me escuchara las balas que me disparen el puto culiao #ChileDesperto",1079544955612344320,0,0,0,0,0,1185768860806516736,"2019-10-20T04:05:01.000Z",NA,"No Error",0.82048255,0.49764585,0.7775208,0.5254073,"Chile",NA,NA,2019-10-20
2135625,FALSE,"es",1186284499270803456,"retweeted","@Melivelez_ No tienes ni la más mínima puta idea de lo que sucede aquí. Imbécil. Sabías por ejemplo que los suicidios de gente mayor van en aumento pq ya nos les alcanza para vivir? #piñerarenuncia #piñera #Chadwick #EstoPasaEnChile #toquedequeda #EstadoDeExcepcion",50531004,0,0,3,0,0,1186482838612381696,"2019-10-22T03:22:07.000Z",2760006772,"No Error",0.8252207,0.52737635,0.8390655,0.032695748,"Chile",NA,NA,2019-10-22
318076,FALSE,"es",1185769173265403904,"retweeted","La guillotina es necesaria contra estos culeaos, miren esas declaraciones. Guillotina wn pa q se caguen en los pantalones. #EstadoEmergencia #ChileResiste  #ChileDesperto",705130686,0,0,0,0,0,1185769173265403904,"2019-10-20T04:06:16.000Z",NA,"No Error",0.85333383,0.6866667,0.7804726,0.7016913,"Chile",NA,NA,2019-10-20
106334,FALSE,"es",1185639619729248256,"retweeted","#ChileDesperto PIÑERA ESTAS VIENDO NOTICIAS O ESTAS COMIENDO PIZZA CON TUS AMIGOS MILLONARIOS? HIJO DE PUTA HACE ALGO!!! DEROGAAA EL ALZAAAA #EstadoEmergencia",83845305,2,0,3,0,0,1185639619729248256,"2019-10-19T19:31:28.000Z",NA,"No Error",0.85173553,0.56375664,0.83943826,0.040638234,"Chile",NA,NA,2019-10-19
3011776,FALSE,"es",1187039487320383488,"retweeted","#ChileViolatesHumanRights Camila Flores, la remil putas que parió, bestia culiaaaa merece s la guillotina!!!!!!!",128622918,0,0,1,0,0,1187039487320383488,"2019-10-23T16:14:02.000Z",NA,"No Error",0.9288007,0.8219337,0.9028068,0.70934254,"Chile",NA,NA,2019-10-23
2049823,FALSE,"es",1186432027890978816,"quoted","@matiasdva @CHVNoticias @DMatamala Que se siente ser hijo de primos tonto weon? Facho pobre reculiao!!! #EstoPasaEnChile",256308191,0,0,2,0,0,1186442751732277248,"2019-10-22T00:42:49.000Z",538385126,"No Error",0.85850734,0.50703704,0.88346136,0.01238892,"Chile",NA,NA,2019-10-22
2000714,FALSE,"es",1186425409690374144,"retweeted","#EstoPasaEnChile escuchando a Piñera y sigue hablando la misma mierda de todos los días el XUXASUMADRE NO APRENDE QUEREMOS SOLUCIONES HDP LLEVA 4 DIA Y NO DA SOLUCIONES",1692303140,0,0,0,0,0,1186425409690374144,"2019-10-21T23:33:55.000Z",NA,"No Error",0.8540474,0.61260825,0.8502231,0.035458352,"Chile",NA,NA,2019-10-21
2691985,FALSE,"es",1185312262514466816,"retweeted","que impotencia y rabia me da el ver tanto abuso por parte de los pacos, aunque esto no es nada nuevo, con la gente honesta, trabajadora siempre han sido así, pero con los narcotraficantes y delincuentes se cagan todos, mARICONES CULIAOS #EvasionMasivaTodoElDia",805539168,1,0,1,0,0,1185312262514466816,"2019-10-18T21:50:40.000Z",NA,"No Error",0.9029226,0.6612285,0.87896585,0.18597278,"Chile",NA,NA,2019-10-18
2872230,FALSE,"es",1185414947741863936,"retweeted","MILITARES Y PACOS CULIAOS CHUPEN TODO EL PICO MARICONES CONCHASDESUMADRE #EvasionMasivaTodoElDia",151536717,2,1,11,0,0,1185414947741863936,"2019-10-19T04:38:42.000Z",NA,"No Error",0.96069145,0.71914995,0.9382069,0.13515437,"Chile",NA,NA,2019-10-19
3643578,FALSE,"es",1188068269720264704,"retweeted","#LaMarchaMasGrandeDeChile Rubilar culiao siguen haciendo circo son unos payasos culiaos!! La gente culia que tienes apoyándote atrás limpiando las calles (fachos, udi y venezolanos piñeristas) son puros tarados culiaos estos creen todavía cree este gobierno q el pueblo es weon.",165913093,0,0,2,0,0,1188068269720264704,"2019-10-26T12:22:03.000Z",NA,"No Error",0.9029226,0.6133897,0.8987166,0.018364733,"Chile",NA,NA,2019-10-26
457529,FALSE,"es",1186297996650131456,"retweeted","Weon, q onda el @GobiernodeChile @sebastianpinera NADA de NADA, no dan soluciones, vuelcan todo su puto discurso en los desmanes y vandalismo. Vayanse a la chucha inoperantes de mierda! #ChileDesperto",126799636,0,0,0,0,0,1186297996650131456,"2019-10-21T15:07:37.000Z",NA,"No Error",0.8540474,0.5748246,0.83943826,0.04029291,"Chile",NA,NA,2019-10-21
1271434,FALSE,"es",1187744655477215232,"retweeted","El Ladrón CULIAO de Iván Moreira hablando de justicia social en Chilevisión, ¡CARA DE RAJA! #ChileQuiereCambios",1071766781285552128,1,0,0,0,0,1187744655477215232,"2019-10-25T14:56:07.000Z",NA,"No Error",0.85850734,0.46947223,0.87506694,0.012285355,"Chile",NA,NA,2019-10-25
2843896,FALSE,"es",1185395134936035328,"retweeted","Viejo ctm ridiculo weon!! No le da vergüenza al ladrón ql. #EvasionMasivaTodoElDia",91387718,0,0,0,0,0,1185395134936035328,"2019-10-19T03:19:58.000Z",NA,"No Error",0.85333383,0.45895407,0.8685752,0.06593887,"Chile",NA,NA,2019-10-19
2782647,FALSE,"es",1185365765089832960,"retweeted","Gobierno culiao desviando la atención de todo Chile y tiene el descaro de ocupar un edificio de ENEL para quemarlo y culpar a la gente, ratas de mierda, creen que somos weones!!!! #EvasionMasivaTodoElDia #ParoNacionalYa #EvadirEsLuchar",34835084,1,0,2,0,0,1185365765089832960,"2019-10-19T01:23:16.000Z",NA,"No Error",0.85333383,0.61260825,0.8579266,0.2836219,"Chile",NA,NA,2019-10-19
2703324,FALSE,"es",1185319595948818432,"retweeted","weon sigue enchando bencina ke se viene todo gil culiaoooo #EvasionMasivaTodoElDia",1019347258465292288,0,0,0,0,0,1185319595948818432,"2019-10-18T22:19:48.000Z",NA,"No Error",0.8115627,0.35368225,0.8012121,0.029933142,"Chile",NA,NA,2019-10-18
145674,FALSE,"es",1185659963181535232,"retweeted","#ChileDesperto @sebastianpinera VIEJO MARACA REQLIA JODEEER",1147276763602591744,0,0,0,0,0,1185659963181535232,"2019-10-19T20:52:18.000Z",NA,"No Error",0.8403191,0.45895407,0.8579266,0.01101667,"Chile",NA,NA,2019-10-19
2204068,FALSE,"es",1186598294178422784,"retweeted","Al Iturriaga le preguntaron por el  joven de Curicó y lo unico que dijo fue ""La región metropolitana no llega a Curicó"" Maricon CONCHETUMARE!!!!!! #EstoPasaEnChile #ChileResiste #FueraIturriaga",2547457170,1,0,1,0,0,1186598294178422784,"2019-10-22T11:00:53.000Z",NA,"No Error",0.89241093,0.6135751,0.87896585,0.024580594,"Chile",NA,NA,2019-10-22
