"id_obs","possibly_sensitive","lang","conversation_id","type","text","author_id","retweet_count","reply_count","like_count","quote_count","impression_count","id","created_at","in_reply_to_user_id","error","TOXICITY","SEVERE_TOXICITY","INSULT_EXPERIMENTAL","THREAT_EXPERIMENTAL","country","INSULT","THREAT","date"
294187,FALSE,"es",1296859890431021056,"retweeted","#QueSeVayanTodos Hijos de puta",977633220371107840,3,1,4,0,0,1296859890431021056,"2020-08-21T17:21:07.000Z",NA,"No Error",0.9061063,0.59390724,0.87506694,0.053007595,"Argentina",NA,NA,2020-08-21
15287,FALSE,"es",1295051476486815744,"retweeted","Este cínico #GobiernoDePayasos ha llegado a alcanzar un nivel de descaro, incompetencia, y mala leche tan enorme que me resulta impresionante, ojalá el pueblo argentino le ponga bien los puntos a estos hijos de puta.",1253523094398009344,0,0,1,0,0,1295051476486815744,"2020-08-16T17:35:07.000Z",NA,"No Error",0.85173553,0.56528324,0.8502231,0.079364374,"Argentina",NA,NA,2020-08-16
24781,FALSE,"es",1295087715227176960,"retweeted","#GobiernoDePayasos , cínicos, mentirosos, asesinos e hijos de puta.",2683902000,0,0,0,0,0,1295087715227176960,"2020-08-16T19:59:07.000Z",NA,"No Error",0.9248995,0.65817505,0.9100384,0.039602257,"Argentina",NA,NA,2020-08-16
17162,FALSE,"es",1294991659869122560,"retweeted","@Tendencia_Peron Enfermos hdps!! No es momento Ni lugar!#GobiernoDePayasos",226539414,0,1,0,0,0,1295057991650217984,"2020-08-16T18:01:00.000Z",1267119671456739328,"No Error",0.82048255,0.5381526,0.8012121,0.04363242,"Argentina",NA,NA,2020-08-16
538046,FALSE,"es",1295430325313703936,"retweeted","""#Obelisco No hay resultados para ""#17ASalimosTodos LA VERDAR QUE HAY QUE CAGARSE EN SAN MARTIN !!! OSEA ESTOS HIJO DE MIL PUTAS, GORILAS DE MIERDAS QUE SE PUEDE ESPERAR DE TANTA MIERDA QUE DESTILAN  #YoNoMarcho",208728889,0,0,0,0,0,1295430325313703936,"2020-08-17T18:40:32.000Z",NA,"No Error",0.90451443,0.61476606,0.87506694,0.05397744,"Argentina",NA,NA,2020-08-17
335495,FALSE,"es",1296970885547646976,"retweeted","#QueSeVayanTodos esto no se aguanta más, manga de hijos de puta !!!!!!!",930950452170186752,0,0,0,0,0,1296970885547646976,"2020-08-22T00:42:10.000Z",NA,"No Error",0.90451443,0.61260825,0.87896585,0.063029334,"Argentina",NA,NA,2020-08-22
467098,FALSE,"es",1296634464303566848,"retweeted","@BonelliOK Ahí tienen lo que apoyan ustedes Mercenarios de mierda. Entregan el futuro en manos de estos asesinos y chorros. HDP es poco llamarlos. #26ATodosAlCongreso #26ADecimosNoALaReformaJudicial",2817104744,0,1,0,0,0,1296799685642985472,"2020-08-21T13:21:53.000Z",3170981873,"No Error",0.8364697,0.61260825,0.84251964,0.13700877,"Argentina",NA,NA,2020-08-21
295601,FALSE,"es",1296864511413178368,"retweeted","#QueSeVayanTodos @alferdez @JSchiaretti  y todos los hijos de puta de este gobierno de mierda.",494308345,0,0,0,0,0,1296864511413178368,"2020-08-21T17:39:28.000Z",NA,"No Error",0.91625386,0.6134631,0.9045387,0.079364374,"Argentina",NA,NA,2020-08-21
337822,FALSE,"es",1296510685166424064,"retweeted","@eduardoaduhalde VIEJO HIJO DE PUTA ASESINO (CABEZAS) Y GOLPISTA (DE LA RUA) Y ENCIMA TRAJISTE DEL SUR LOS PINGÜINOS!!!  NO TE PARECE QUE YA HICISTE DEMASIADO MIERDA EL PAÍS Y QUERES SEGUÍR PRENDIENDO FUEGO COMO NERÓN #NiOlvidoNiPerdon #QueSeVayanTodos #26AVamosAlCongreso 🚁🇦🇷🚁🇦🇷🚁🇦🇷",1204108863026475008,0,0,1,0,0,1296979445572603904,"2020-08-22T01:16:11.000Z",143418323,"No Error",0.91625386,0.71338886,0.9100384,0.2836219,"Argentina",NA,NA,2020-08-22
300240,FALSE,"es",1296876823398293504,"retweeted","Políticos Hijos de Putas! #QueSeVayanTodos",1130794870229094400,0,0,0,0,0,1296876823398293504,"2020-08-21T18:28:24.000Z",NA,"No Error",0.9061063,0.61476606,0.89108896,0.23696843,"Argentina",NA,NA,2020-08-21
548969,FALSE,"es",1295445294428151808,"retweeted","Viejas fracasadas , cornudas, resentidas, fuleras, presa la quiero ver presa 😂😂😂😂 odian a Cristina culpa del espejo #YoNoMarcho",1243356046170750976,17,3,29,0,0,1295445294428151808,"2020-08-17T19:40:01.000Z",NA,"No Error",0.8252207,0.52891463,0.8502231,0.17016006,"Argentina",NA,NA,2020-08-17
538196,FALSE,"es",1295431689213300736,"retweeted","Marchar cuando el país está en el peor momento de la pandemia ya no se trata de estar en contra de gobierno, se trata de una hijaputez  pocas veces vista. Eso son para mi los egoístas y garcas que se cagan en los demás HIJOS DE PUTA. #YoNoMarcho",1449635713,0,1,0,0,0,1295431689213300736,"2020-08-17T18:45:57.000Z",NA,"No Error",0.8460273,0.5520787,0.82974654,0.018019408,"Argentina",NA,NA,2020-08-17
341472,FALSE,"es",1296994169622278144,"quoted","Que se vayan los Longobardis que  vendieron a estos hijos de puta como buena gente #QueSeVayanTodos",167149893,2,1,1,0,0,1296994169622278144,"2020-08-22T02:14:41.000Z",NA,"No Error",0.8252207,0.48355904,0.8082062,0.108496375,"Argentina",NA,NA,2020-08-22
336691,FALSE,"es",1296947273591554048,"retweeted","@alferdez Y todes no? Hijo de puta. #QueSeVayanTodos",459662681,0,0,0,0,0,1296976704464916480,"2020-08-22T01:05:17.000Z",149991703,"No Error",0.85333383,0.5583572,0.8390655,0.07629784,"Argentina",NA,NA,2020-08-22
344454,FALSE,"es",1297006536460513280,"retweeted","No veo la hora de #QueSeVayanTodos estos soretes, lacras, porquerías de sujetos, meretrices asquerosas, payasos del orto",73269528,0,0,0,0,0,1297006536460513280,"2020-08-22T03:03:50.000Z",NA,"No Error",0.88599813,0.61260825,0.87896585,0.13329996,"Argentina",NA,NA,2020-08-22
353393,FALSE,"es",1297142431583010816,"quoted","@alferdez #QueSeVayanTodos vos tu jefa y todo tu gobierno de MIERDA",1198731187499552768,0,0,0,0,0,1297142431583010816,"2020-08-22T12:03:50.000Z",149991703,"No Error",0.83334327,0.50703704,0.8082062,0.048481647,"Argentina",NA,NA,2020-08-22
