"id_obs","possibly_sensitive","lang","conversation_id","type","text","author_id","retweet_count","reply_count","like_count","quote_count","impression_count","id","created_at","in_reply_to_user_id","error","TOXICITY","SEVERE_TOXICITY","INSULT_EXPERIMENTAL","THREAT_EXPERIMENTAL","country","INSULT","THREAT","date"
131889,FALSE,"es",1295447525693038592,"retweeted","Son choripanes, sin colectivos q los llevan como ganado a cambio de un plan social linosnero. Esta marcha es de gente que va por su propia iniciativa para que Argentina no sea Venezuela #17AJuntosContraLaImpunidad",868247155,0,0,0,0,0,1295447525693038592,"2020-08-17T19:48:53.000Z",NA,"No Error",0.2854835,0.014059683,0.33154017,0.007197669,"Argentina",NA,NA,2020-08-17
541236,FALSE,"es",1295422164959744000,"retweeted","@MiDiosEsK Hermosas!!!! ..#YoNoMarcho Y viva Perón Carajo!!!",189682802,4,1,7,0,0,1295435451969474560,"2020-08-17T19:00:54.000Z",1052274510962016256,"No Error",0.23271075,0.00919342,0.081508696,0.006861079,"Argentina",NA,NA,2020-08-17
423670,FALSE,"es",1296212658526605312,"retweeted","el #26ATodosAlCongreso te volvemos a ganar la calle, te volvemos a marcar la agenda, y vos facho ya sabes, lo miras por TV😎",3400815149,1,0,2,0,0,1296212658526605312,"2020-08-19T22:29:14.000Z",NA,"No Error",0.37751234,0.023076924,0.44126466,0.0116639575,"Argentina",NA,NA,2020-08-19
133298,FALSE,"es",1295448037523849216,"retweeted","El peor error es creer que esto es una marcha anticuarentena y desprecio x la vida, ese discurso es bien de dictadores, no quieren diálogo, no escuchan, se encerraron en el bienestar del poder!!#17AJuntosContraLaImpunidad",2357252558,0,1,1,0,0,1295448037523849216,"2020-08-17T19:50:55.000Z",NA,"No Error",0.21374844,0.0064468384,0.2435641,0.0066215824,"Argentina",NA,NA,2020-08-17
471225,FALSE,"es",1296966566911844352,"retweeted","Tendríamos que con palos, piedras y huevos al congreso el #26ATodosAlCongreso ??",2579280857,0,1,0,0,0,1296966566911844352,"2020-08-22T00:25:00.000Z",NA,"No Error",0.39987978,0.16960317,0.2659317,0.52199906,"Argentina",NA,NA,2020-08-22
46292,FALSE,"es",1296556148762566656,"quoted","@TuitextremaSB Me encantó ver que la ciudadanía se solidarizó con #LadyTacosDeCanasta  y recuperaron su bicicleta además de impedir que fuera arrestada. Así nos debemos unir siempre en contra de las injusticias de este #gobiernode4ta #GobiernoDePayasos",114887210,0,0,1,0,0,1296634885277462528,"2020-08-21T02:27:01.000Z",1069447064,"No Error",0.3972142,0.023076924,0.47384647,0.0084793,"Argentina",NA,NA,2020-08-21
440231,FALSE,"es",1296263951626522624,"retweeted","@todonoticias Será xq es inconstitucional, ilegal y denota la gravedad institucional de favorecer a la Vice. y sekuaces y de perseguir x sus investigaciones y fallos a fiscales y jueces?? JxC NO ES CONNIVENTE CON DELINCUENTES, INMORAL! #NoALaReformaJudicial #26ATodosAlCongreso  #NoDenQuorum",937192992,0,0,1,0,0,1296265859439230976,"2020-08-20T02:00:39.000Z",25992212,"No Error",0.25462922,0.009994507,0.27763805,0.007197669,"Argentina",NA,NA,2020-08-20
523013,FALSE,"es",1295401563587072000,"retweeted","#YoNoMarcho @PatoBullrich antes de hablar de San Martín, Contagiate. Espero verte en la marcha guerrillera. O los vas a traicionar también?",941077374929657856,0,0,0,0,0,1295401563587072000,"2020-08-17T16:46:14.000Z",NA,"No Error",0.25462922,0.023076924,0.1798321,0.14960353,"Argentina",NA,NA,2020-08-17
287295,FALSE,"es",1293212435499843584,"replied_to","@juanjose17 @LaPosta_Ecu @luisevivanco El mejor comentario de los que están aquí 👍. Que se vayan todos #quesevayantodos",931882103268085760,0,0,1,0,0,1293262140351090688,"2020-08-11T19:04:56.000Z",149329897,"No Error",0.31547862,0.020127986,0.35016364,0.058503386,"Argentina",NA,NA,2020-08-11
319610,FALSE,"es",1296928503607234560,"quoted","Escuchando a @alfleuco y pasan los flashes de @radiomitre Alverso patético con ese tono paternalista,  tapando las macanas de Kici. Y hablándole solo a sus votantes. Lloro cuando subestiman mi inteligencia😭BASTA!!!!!!#QueSeVayanTodos.",168007252,0,0,0,0,0,1296928503607234560,"2020-08-21T21:53:45.000Z",NA,"No Error",0.37751234,0.023076924,0.46476576,0.017328756,"Argentina",NA,NA,2020-08-21
101559,FALSE,"es",1295423243671699456,"retweeted","#17AJuntosContraLaImpunidad de estos delincuentes",1166073699075858432,1,0,0,0,0,1295423243671699456,"2020-08-17T18:12:23.000Z",NA,"No Error",0.23162876,0.008811951,0.25205973,0.014566151,"Argentina",NA,NA,2020-08-17
