"id_obs","created_at","text","type","error","TOXICITY","SEVERE_TOXICITY","INSULT_EXPERIMENTAL","THREAT_EXPERIMENTAL","date"
96521,"2022-11-08T23:10:06.000Z","@berfontaine Búscate un trabajo honesto !!!!!","replied_to","No Error",0.18744208,0.0031089783,0.17486192,0.0058027627,2022-11-08
610741,"2021-02-18T08:43:46.000Z","@ElisaLoncon @carlospizarro75 TE QUEDASTES EN EL PASADO NENA!","replied_to","No Error",0.03828422,0.00084400177,0.026960457,0.005563266,2021-02-18
388892,"2021-01-19T04:11:12.000Z","@Hugo_Gutierrez_ @ceciliaheyder La dictadura cubana","replied_to","No Error",0.15766735,0.008735657,0.0813853,0.006530962,2021-01-19
195068,"2022-12-09T02:40:06.000Z","@katitaporfia @ElisaLoncon 🤦🏾‍♀️🤦🏾‍♀️🤦🏾‍♀️🤦🏾‍♀️","replied_to","No Error",0.017592486,0.0005841255,0.011540901,0.0054111537,2022-12-09
1300330,"2022-02-16T02:45:25.000Z","@rodrigo_logan @OscarML1980 @BSepulvedaHales En la otra cuenta de 4000 seguidores la sepulveda  me bloqueó por decir lo mismo, pero tengo otra chica y lo digo igual saludos","replied_to","No Error",0.11367676,0.003414154,0.076819435,0.0063497215,2022-02-16
843000,"2022-04-17T13:26:00.000Z","@JanisMeneses_D6 Yo he ido leyendo todo lo que han escrito y aprobado a firme, por otro lado e visto las sesiones y escuchado y presenciado muchas de las posturas extremas con sus argumentos ideogilizados, no lo considero una mentira, pq ha sido la realidad de la CC, por eso votaré RECHAZO.","replied_to","No Error",0.081625134,0.0018405914,0.06023245,0.006304411,2022-04-17
491844,"2021-10-12T11:44:43.000Z","@baradit Tan ""Arcaico"" , como él..","replied_to","No Error",0.11479026,0.0018882751,0.08831572,0.0056830146,2021-10-12
960179,"2021-04-23T12:39:34.000Z","@mcubillossigall De acuerdo.  Pero,  el gobierno lo ha hecho muy mal.","replied_to","No Error",0.03875561,0.0007009506,0.030595649,0.005537375,2021-04-23
988767,"2021-08-11T11:58:55.000Z","@patricionavia @Marcela53002343 Explicaciones y justificaciones de @fernando_atria @BenitoBaranda y @patriciapolitz sobre el acto de “aumentarse” asignación de recursos, son ejemplo del NO comprender el sentido negativo del concepto *LUCRO* (conseguir lo que se desea) ni del significado de *ABUSO DE PODER*","replied_to","No Error",0.04785245,0.0013828278,0.03257891,0.0054499907,2021-08-11
617591,"2021-10-19T20:49:50.000Z","@convencioncl @Jaime_Bassa Eso!! Excelente idea @Jaime_Bassa !! Sesionemos en otro lugar, pagando hospedaje y alimentación, es la única forma de que @danielstingo coma algo.","replied_to","No Error",0.02779579,0.00082969666,0.020643732,0.0055940123,2021-10-19
752579,"2022-01-25T04:32:27.000Z","@l2kibao @karvalay @AtalaKaren @mdaza_abogado El caso de los ministros de Rancagua fue grave, pero cuantos casos más puede mencionar. El + del 90% app. de los jueces son de primera instacia, y de ellos, solo el 20% son penales, por quienes fundan las criticas al pjud, pero del 80% restante...","replied_to","No Error",0.027206551,0.000705719,0.02103047,0.0057186154,2022-01-25
619059,"2022-01-05T02:31:35.000Z","@Ktymontealegre Eso es bueno","replied_to","No Error",0.0034870822,0.00028967857,0.005741115,0.0054483726,2022-01-05
1295186,"2021-07-01T22:01:59.000Z","@NatividadLlanq3 saludos y a las espectativas.","replied_to","No Error",0.0028744866,0.00019550323,0.005693615,0.005437045,2021-07-01
1427862,"2022-03-24T01:40:38.000Z","@PaolaAndreaCZ Que tome nota la @convencioncl a ver si proponen que a futuro sólo los diplomáticos de carrera sean embajadores o cónsules","replied_to","No Error",0.011686437,0.0003695488,0.0113889,0.0054046805,2022-03-24
1449380,"2022-04-22T02:55:14.000Z","@patriciapolitz @convencioncl @colmedchile @MatiasReeves @NoNeutrales @sebastian_gray @pablosimonetti Adonde hay que anotarse...","replied_to","No Error",0.013257195,0.0006055832,0.011312899,0.0056765415,2022-04-22
18873,"2021-07-04T15:58:37.000Z","@berfontaine @melnicksergio Q terrible.","replied_to","No Error",0.04240986,0.0019931793,0.027605021,0.005574594,2021-07-04
1511290,"2021-03-11T02:24:45.000Z","@canicsal @MLRepublicana @Jvrja @MisiaFernanda @mcaroriji @ChilePlutocrata @Nicolas15562076 @lonetob @RojoEdwards @carreragonzalo @tere_marinovic @BravoBassi @realHenryBoys @joseantoniokast @sabalmaceda @jorgearancibiar @PLRchile @oviennet2010 @No_Siniestros @ijaimepicon @Gonzalodel22p @maryelameza @Francis25830521 #ChileNoCaera","replied_to","No Error",0.08004235,0.005455017,0.03588435,0.0074436385,2021-03-11
992599,"2021-10-24T23:40:10.000Z","@DrCmiranda2511 @AlemaniaenCL @patriciapolitz @UEenChile @ONUChile @IsraelinChile @comjudiachile Para ti.","replied_to","No Error",0.02873857,0.0015258789,0.018452216,0.0058157085,2021-10-24
87602,"2021-07-07T23:07:14.000Z","@el_sr_nose_ @berfontaine @latercera Por lo enriquecedor dices tu?","replied_to","No Error",0.103928015,0.0014591217,0.06669625,0.005538993,2021-07-07
759897,"2021-11-16T16:15:04.000Z","@mcubillossigall @sebastiansichel … a la ishquierda en shegunda vuelta…","replied_to","No Error",0.027442247,0.0011873245,0.016632931,0.006427396,2021-11-16
4221,"2021-09-01T20:35:50.000Z","@guillelarrain @bcentralchile @Jaime_Bassa @fernando_atria @berfontaine @PatoFdez @amaya_alvez @christianpviera @fchahin @HernanLarrain Que falta?","replied_to","No Error",0.01005285,0.00064373016,0.009336887,0.0055438476,2021-09-01
2383460,"2021-07-31T13:19:33.000Z","@tere_marinovic Descendientes de los australopitecus están alegando que el planeta es de ellos, porque estaban antes que el homo sapiens...","replied_to","No Error",0.09958932,0.004825592,0.053205602,0.0057703983,2021-07-31
645969,"2022-04-09T02:37:27.000Z","@Jaime_Bassa Tienen la estadística de cuantas normas por conglomerado fueron presentadas, aprobadas/rechazadas, etc?? Y por constituyente ?","replied_to","No Error",0.006754258,0.00027179718,0.007968879,0.0053286245,2022-04-09
1374846,"2022-08-02T01:45:02.000Z","@mcubillossigall Porque ellos dicen ,y creen , que la violencia es la partera de la historia.","replied_to","No Error",0.030859824,0.0014877319,0.019419061,0.0067057298,2022-08-02
23804,"2022-05-03T22:33:11.000Z","@AmpueroAdriana Financian los maridos","replied_to","No Error",0.023317585,0.00084877014,0.016784932,0.005508247,2022-05-03
354652,"2021-11-13T22:45:04.000Z","@ElisaLoncon @gdominguez_ @PedroMunozLeiva @tomaslaibe 👏👏👏👏 mi presidenta favorita !!!!","replied_to","No Error",0.0035499125,0.00028967857,0.006068867,0.005383644,2021-11-13
684881,"2022-11-29T19:33:14.000Z","@rodrigo_logan En serio lograste ser abogado con ese nivel de interpretación?","replied_to","No Error",0.112953395,0.0014972687,0.0813853,0.0054079173,2022-11-29
831487,"2021-11-23T13:15:38.000Z","@Miltonmarcelo @mcubillossigall X 2","replied_to","No Error",0.007853788,0.0007200241,0.007322875,0.0062849927,2021-11-23
1936510,"2022-04-18T00:43:21.000Z","@patriciapolitz @convencioncl @PatoFdez @sebastian_gray @NoNeutrales @vidalvocero Yo, siiiii, todo el rato¡¡¡¡","replied_to","No Error",0.025910228,0.001115799,0.017088935,0.0057509798,2022-04-18
931393,"2022-02-17T03:16:54.000Z","@FernandoWilsonL @edcasoz @Ktymontealegre Bueno, no del todo. ¿Dónde está el otro sector? ¿por qué no existe una derecha que haga contrapeso?","replied_to","No Error",0.02072494,0.00059366226,0.01617693,0.0055001555,2022-02-17
78678,"2022-10-14T14:30:01.000Z","@BSepulvedaHales @fchahin Con que facilidad se miente en estos programas de ultra extrema derecha","replied_to","No Error",0.16591948,0.0022125244,0.15769513,0.0056765415,2022-10-14
558765,"2022-05-07T12:54:54.000Z","@fernando_atria Es que la palabra ""justo"" es un poco relativa.","replied_to","No Error",0.0045551974,0.00017881393,0.0068003717,0.005291405,2022-05-07
1344313,"2022-02-18T03:34:37.000Z","@LaissezFaire_21 @tere_marinovic ¿Teníamos una real y auténtica libertad?","replied_to","No Error",0.014450971,0.0005698204,0.0113889,0.005479119,2022-02-18
125418,"2021-08-11T23:22:38.000Z","@NerioM @andres_vial @24HorasTVN @fernando_atria @Jaime_Bassa @criordor no son perdidas dejaron de ganar solamente","replied_to","No Error",0.028385026,0.00066280365,0.020772645,0.0056603593,2021-08-11
75479,"2022-02-11T03:34:48.000Z","@AlmendraEAZ @Cleio_ @Dmunozc81 @Jaime_Bassa @conihube 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️","replied_to","No Error",0.01218908,0.00058174133,0.009393888,0.005538993,2022-02-11
2361617,"2021-07-30T04:12:59.000Z","@feral2010 @pais_bellisimo @efrainleandro @tere_marinovic Apuesto  que nó.","replied_to","No Error",0.008921904,0.00040531158,0.00813988,0.005540611,2021-07-30
1262981,"2022-05-16T21:51:56.000Z","@mcubillossigall Jjajajajajaja te vamos a creer q te preocupa los estudiantes de u estatales, si crees q la educación es un bien de consumo, como la salud la vivienda el agua.","replied_to","No Error",0.1013248,0.0021457672,0.06564732,0.005566503,2022-05-16
453643,"2022-12-13T00:48:09.000Z","@tere_marinovic Se nota la mano de Piñera en esto...","replied_to","No Error",0.01859777,0.0004506111,0.01625293,0.0055017737,2022-12-13
39264,"2021-01-18T04:02:16.000Z","@labeasanchez @TVN Y con quien ustedes escribirian un nuevo Chile. Se pelean, se descueran y a ti ya no te toman en cuenta. Esta dando jugo señora.","replied_to","No Error",0.14082454,0.0037002563,0.08831572,0.0068416605,2021-01-18
738771,"2022-02-28T15:30:39.000Z","@NachoOrtega @Carol_Queer @convencioncl @gdominguez_ Lo mismo ha pasado con Logan, Marinovic y Zuñiga. Así es.","replied_to","No Error",0.01834645,0.000872612,0.014352918,0.0055422294,2022-02-28
228412,"2022-10-01T14:17:34.000Z","@baradit Y ??? No fueron todos no mezcle peras con manzanas","replied_to","No Error",0.16158698,0.004272461,0.09270445,0.005864255,2022-10-01
