"id_obs","possibly_sensitive","lang","conversation_id","type","text","author_id","retweet_count","reply_count","like_count","quote_count","impression_count","id","created_at","in_reply_to_user_id","error","TOXICITY","SEVERE_TOXICITY","INSULT_EXPERIMENTAL","THREAT_EXPERIMENTAL","country","INSULT","THREAT","date"
313117,FALSE,"es",1296909647643844608,"retweeted","#QueSeVayanTodos Basta de toda esta mierda!!! Echemos a esta loca ladrona impregnada de corrupción, al títere y a toda esta manga de hijos de puta! No esperemos más!!!",110165435,0,0,0,0,0,1296909647643844608,"2020-08-21T20:38:50.000Z",NA,"No Error",0.8988238,0.61382955,0.9028068,0.31407106,"Argentina",NA,NA,2020-08-21
2986,FALSE,"es",1295009530498228224,"retweeted","#GobiernoDePayasos , ladrones, cínicos e hijos de puta.",934398013,0,0,4,0,0,1295009530498228224,"2020-08-16T14:48:26.000Z",NA,"No Error",0.9209984,0.61476606,0.9100384,0.015602129,"Argentina",NA,NA,2020-08-16
18920,FALSE,"es",1295065978435403776,"retweeted","Dejemos las cosas claras,,,!!! No son un #GobiernoDePayasos ,,, es un gobierno de hijos de mil puta.",2883238372,1,0,2,0,0,1295065978435403776,"2020-08-16T18:32:45.000Z",NA,"No Error",0.85333383,0.52891463,0.8131897,0.010731863,"Argentina",NA,NA,2020-08-16
319841,FALSE,"es",1296927902571925504,"retweeted","#QueSeVayanTodos manga de hijos de puta hay que colgarlos a todos",1148661862776672256,4,0,1,0,0,1296927902571925504,"2020-08-21T21:51:22.000Z",NA,"No Error",0.9563754,0.8219337,0.9063489,0.8535384,"Argentina",NA,NA,2020-08-21
311597,FALSE,"es",1296890425329033216,"replied_to","@nachomdeo Son todos unos HDP!! No importa el color político, todos HDP #QueSeVayanTodos",2766023765,0,1,12,0,0,1296903580801277952,"2020-08-21T20:14:43.000Z",1090030958,"No Error",0.85850734,0.61476606,0.8685752,0.2836219,"Argentina",NA,NA,2020-08-21
294066,FALSE,"es",1296830047542747136,"retweeted","@Piquincho1 #QueSeVayanTodos !! Reverendos HDP! Están destrozando el país y a cada familia argentina! Ni olvidó, ni perdón a estás LAKRAS!",790016874021019648,0,0,0,0,0,1.29686053489e+18,"2020-08-21T17:23:40.000Z",1150577748647251968,"No Error",0.8460273,0.6134631,0.84251964,0.16699752,"Argentina",NA,NA,2020-08-21
313413,FALSE,"es",1296883915685322752,"retweeted","@ElPresto2Ok @ClaudioVignetta los políticos y funcionarios de mierda Se pasean x todos lados como reyes sin importarles nada #quesevayantodos son unos hdrmp",488979820,0,0,0,0,0,1296908829540651008,"2020-08-21T20:35:35.000Z",1238632703794262016,"No Error",0.85173553,0.47886345,0.8634578,0.036839653,"Argentina",NA,NA,2020-08-21
43478,FALSE,"es",1295784174029340672,"quoted","@sanchezcastejon @PabloIglesias @IreneMontero Que bien defiendes a tu Vice, ya podrias hacer lo mismo cuando es @podemos cuando es el q hace los escraches PEDAZO DE GILIIIPOLLAS!!! #GobiernoDeLaMentira #GobiernoDePayasos #GobiernoCriminal #Mociondecensura #MocionSeptiembre",1221775892462145536,0,0,0,0,0,1295808684988260352,"2020-08-18T19:44:00.000Z",68740712,"No Error",0.8540474,0.61260825,0.87225974,0.031314444,"Argentina",NA,NA,2020-08-18
292605,FALSE,"es",1296836970916851712,"retweeted","@lapalabraargent gobierno de hijos de puta #QueSeVayanTodos",1272444224,1,0,2,0,0,1296838218160189440,"2020-08-21T15:54:59.000Z",2401956469,"No Error",0.8629672,0.61260825,0.8579266,0.1338057,"Argentina",NA,NA,2020-08-21
504624,FALSE,"es",1295355410657030144,"retweeted","GORILAS DE MIERDAAA #17DeAgosto #YoNoMarchoEl17 #YoNoMarcho",315262701,0,0,0,0,0,1295355410657030144,"2020-08-17T13:42:51.000Z",NA,"No Error",0.8299589,0.44787344,0.802824,0.016638106,"Argentina",NA,NA,2020-08-17
309095,FALSE,"es",1296897439388106752,"replied_to","#QueSeVayanTodos estos hijos de puta las tienen que pagar loco",1098209471367733248,1,0,0,0,0,1296897439388106752,"2020-08-21T19:50:19.000Z",NA,"No Error",0.8629672,0.49295026,0.82974654,0.2836219,"Argentina",NA,NA,2020-08-21
369166,FALSE,"es",1298994180711096320,"retweeted","Te quieren dopado, deprimido y triste.... son unos hijos de mil puta. #QueSeVayanTodos #ElPeorGobiernoDeLaHistoria",38041752,0,0,0,0,0,1298994180711096320,"2020-08-27T14:42:01.000Z",NA,"No Error",0.85333383,0.56375664,0.83943826,0.11922921,"Argentina",NA,NA,2020-08-27
310835,FALSE,"es",1296903102486982656,"retweeted","#QueSeVayanTodos váyanse soretes NAZIS INMUNDOS....ASESINOS LADRONES MAFIAS PERONISTAS CHORROS HDMP .... estoy harto de estos mierdas 🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🤯🚁🚁🚁🚁🚁🚁🚁🚁🚁🚁🤯🤯🚁",147603825,0,0,0,0,0,1296903102486982656,"2020-08-21T20:12:49.000Z",NA,"No Error",0.93383175,0.73355263,0.9263389,0.31721663,"Argentina",NA,NA,2020-08-21
