"id_obs","possibly_sensitive","lang","conversation_id","type","text","author_id","retweet_count","reply_count","like_count","quote_count","impression_count","id","created_at","in_reply_to_user_id","error","TOXICITY","SEVERE_TOXICITY","INSULT_EXPERIMENTAL","THREAT_EXPERIMENTAL","country","INSULT","THREAT","date"
2811706,FALSE,"es",1185379198736703488,"retweeted","los periodistas tratando de guiar la respuesta de que el edificio de enel fue atentado  y el comandante los para y les dice esta en investigación, ahi quedaron periodistas nefastos #EvasionMasivaTodoElDia #Cacerolazo #EvadirEsLuchar",34199794,0,0,2,0,0,1185379198736703488,"2019-10-19T02:16:38.000Z",NA,"No Error",0.2786282,0.013349563,0.336253,0.011430934,"Chile",NA,NA,2019-10-19
2678575,FALSE,"es",1185297541216292864,"retweeted","#EvasionMasivaTodoElDia aguante hermanos queridos!!! Desde el sur  , todo nuestro apoyo ! Que caigan los abusivos 🔥🔥🔥",294329224,0,0,1,0,0,1185297541216292864,"2019-10-18T20:52:10.000Z",NA,"No Error",0.29039988,0.023076924,0.24928534,0.2836219,"Chile",NA,NA,2019-10-18
891284,FALSE,"es",1189131689794113536,"retweeted","@sebastianpinera NO CACHAI NAAAAAAA...!!! Cómo se te ocurre cambiar ministro del deporte cuando lo q se necesitan son cambios en SALUD, TRABAJO Y EDUCACIÓN!!! Eres bien duro de cerebro (si es que tienes,) @GobiernodeChile son un pésimo chiste. No más de los mismos! #ChileDesperto",996239299,0,0,0,0,0,1189131689794113536,"2019-10-29T10:47:42.000Z",13623532,"No Error",0.39987978,0.023076924,0.48484445,0.0070164283,"Chile",NA,NA,2019-10-29
1077064,FALSE,"es",1188916215189852160,"quoted","@MiguelUrban No son de fiar, los yankys olvidando a los maquis españoles en la montaña, traicionando a los kurdos, no son de fiar con sus milicos pinochetistas o sus polis franquistas. EUA y sus estragos a los pueblos. No podrán con este #ChileNoSeRinde",217200094,3,0,3,0,0,1188935962321182720,"2019-10-28T21:49:57.000Z",392199690,"No Error",0.3974717,0.12809667,0.4339631,0.03373172,"Chile",NA,NA,2019-10-28
511593,FALSE,"es",1186386368420892672,"retweeted","@adnradiochile Hay que sacarles trote a estos funcionarios públicos, aprovechemos que se pusieron las pilas y sigamos elevando nuestras voces por una reivindicación real de la política en Chile. #ChileDesperto",78331924,0,0,0,0,0,1186386926942724096,"2019-10-21T21:01:00.000Z",201493641,"No Error",0.24282593,0.019998873,0.16853803,0.13815513,"Chile",NA,NA,2019-10-21
1856759,FALSE,"es",1186365183184297984,"retweeted","Políticos fachos llenándose la boca de palabras sobre qué apoyan la causa siendo que nacieron en cuna de oro, no tienen ni idea de cómo es la educación, transporte o salud pública. Cuando sepan en cuánto está el kilo de pan me hablan @sebastianpinera 🤡#EstoPasaEnChile",1127774751869538304,1,0,0,0,0,1186365183184297984,"2019-10-21T19:34:35.000Z",NA,"No Error",0.3389984,0.02167734,0.40243408,0.00756015,"Chile",NA,NA,2019-10-21
3005968,FALSE,"es",1187033703530352640,"retweeted","Por favor, difundir! Esto no puede estar pasando nuevamente. En Chile nos estan matando!!! #ChileViolatesHumanRights #ChileViolatesHumanRights #ChileViolatesHumanRights #ChileViolatesHumanRights #ChileViolatesHumanRights #ChileViolatesHumanRights #ChileViolatesHumanRights",82285142,1,0,0,0,0,1187033703530352640,"2019-10-23T15:51:03.000Z",NA,"No Error",0.24603334,0.023076924,0.16124763,0.051067904,"Chile",NA,NA,2019-10-23
583636,FALSE,"es",1186468972641882112,"retweeted","@tere_marinovic es violento!!! Y no quieres violencia ? #ChileDesperto sigues en el mundo de barbie !!",60110315,0,0,0,0,0,1186643618171359232,"2019-10-22T14:01:00.000Z",302219334,"No Error",0.25462922,0.015544481,0.25404143,0.012130005,"Chile",NA,NA,2019-10-22
2641882,FALSE,"es",1185160429745651712,"retweeted","@ProgramaNTN El hermano de las parábolas tiene que ir y convertir a todos esos pirilongis a la palabra de mi Taita y mi compare jeshu!!! NO MAS ABUSOS, #EvasionMasivaTodoElDia",311759756,0,0,3,0,0,1185185241192976384,"2019-10-18T13:25:55.000Z",43034659,"No Error",0.32020867,0.052940834,0.3388922,0.13650303,"Chile",NA,NA,2019-10-18
424157,FALSE,"es",1186070929430011904,"retweeted","Vamos a seguir protestando! Todas las protestas han sido pacíficas en general porque la gente no quiere destrozos, quiere detener la desigualdad y que no nos sigan robando lo poco de sueldo que pagamos sacandonos la mierda todos los días! #piñerarenuncia #ChileDespertó",80098610,1,0,0,0,0,1186070929430011904,"2019-10-21T00:05:20.000Z",NA,"No Error",0.32128486,0.023076924,0.22770336,0.009126588,"Chile",NA,NA,2019-10-21
