"id_obs","possibly_sensitive","lang","conversation_id","type","text","author_id","retweet_count","reply_count","like_count","quote_count","impression_count","id","created_at","in_reply_to_user_id","error","TOXICITY","SEVERE_TOXICITY","INSULT_EXPERIMENTAL","THREAT_EXPERIMENTAL","country","INSULT","THREAT","date"
146635,FALSE,"es",1295453014698987520,"retweeted","@C5N miente! Fueron a provocar, y dicen ser el ""unico"" canal que ke pone el micrófono a la gente, con el pelotudo y cagón de @GuazzoraE ahí para provocar. @AmericaTV y @A24Americatv estan desde temprano. La gente les grita ""complices de la corrupcion"" #17AJuntosContraLaImpunidad",892454713404387328,0,0,0,0,0,1295453014698987520,"2020-08-17T20:10:41.000Z",152325528,"No Error",0.50789946,0.11756202,0.57566804,0.010369381,"Argentina",NA,NA,2020-08-17
516110,FALSE,"es",1295373593061326848,"retweeted","@Mauricio_A_G_4 Siguiendo #YoNoMarcho en #LaMarchaDeLosHDP",1258565712106438656,1,0,8,0,0,1295382971743121408,"2020-08-17T15:32:22.000Z",1192140046729650176,"No Error",0.43475235,0.16960317,0.4339631,0.02803385,"Argentina",NA,NA,2020-08-17
27393,FALSE,"es",1295073086996467712,"retweeted","@zancudo06 @alferdez Te lo dijeeeee #GobiernoDePayasos",1293533252523823104,0,0,0,0,0,1295104403154894848,"2020-08-16T21:05:26.000Z",3037887285,"No Error",0.509388,0.024819711,0.6051471,0.008440462,"Argentina",NA,NA,2020-08-16
284732,FALSE,"es",1290965776497868800,"retweeted","@AgenciaTelam @FilmusDaniel Argentina va a lograr avánces historicos el dia que dejemos de tener políticos vagos e inútiles como utd para mantener. #QueSeVayanTodos #vamosportodos",423117744,0,0,0,0,0,1290982755392802816,"2020-08-05T12:07:28.000Z",208413101,"No Error",0.51980776,0.06011435,0.6308392,0.027343199,"Argentina",NA,NA,2020-08-05
524980,FALSE,"es",1295405279455121408,"retweeted","Porque es la marcha de los hdp #YoNoMarcho",2874231824,0,0,0,0,0,1295405279455121408,"2020-08-17T17:01:00.000Z",NA,"No Error",0.5566829,0.16960317,0.54525656,0.011327368,"Argentina",NA,NA,2020-08-17
39197,FALSE,"es",1295249873403547648,"retweeted","@agencialavieja El problema no es ese, si no el contexto en el que lo hace y como lo hace, no fue el mejor momento ni lugar para vestirse de payaso. Las criaturas no deberían mirar un anuncio de muertos por la enfermedad ni nada parecido, para mi le erraron grande. #GobiernoDePayasos",892400730,1,1,8,0,0,1295279053159772160,"2020-08-17T08:39:26.000Z",170955445,"No Error",0.42349213,0.023176458,0.5101222,0.010395273,"Argentina",NA,NA,2020-08-17
503899,FALSE,"es",1295351954793799680,"retweeted","El vende no consume. El convoca no marcha. No seas gil. #LaMarchaDeLosHDP #YoNoVoy #yonomarcho",176067532,0,0,0,0,0,1295351954793799680,"2020-08-17T13:29:07.000Z",NA,"No Error",0.52272606,0.16960317,0.5739874,0.011094344,"Argentina",NA,NA,2020-08-17
28599,FALSE,"es",1295075578920525824,"retweeted","@jlespert Tenias razon este si es un #GobiernoDePayasos",1225441637083549696,0,0,0,0,0,1295112003837661184,"2020-08-16T21:35:38.000Z",351953986,"No Error",0.54325575,0.03680043,0.6308392,0.008168601,"Argentina",NA,NA,2020-08-16
6536,FALSE,"es",1294986664029368320,"retweeted","@maquialifraco #GobiernoDePayasos #GobiernoDeInutiles #GobiernoDeLaMentira #GobiernoCriminalyCorrupto @alferdez vos sos el kulpable",1194203231544598528,0,0,0,0,0,1295022459553566720,"2020-08-16T15:39:49.000Z",196377029,"No Error",0.5779532,0.17009245,0.65865606,0.011068452,"Argentina",NA,NA,2020-08-16
375031,FALSE,"es",1299879038035660800,"retweeted","Que asco me da toda la casta política de esta época de argentina, con la banda de chorros k a la cabeza.... pero difícil encontrar uno que me guste y sea honesto. #QueSeVayanTodos",1296228742277345280,0,0,1,0,0,1299879038035660800,"2020-08-30T01:18:07.000Z",NA,"No Error",0.50789946,0.16960317,0.5739874,0.02855184,"Argentina",NA,NA,2020-08-30
347649,FALSE,"es",1297025624561930240,"retweeted","Es lo que son #DictaduraK  #QueSeVayanTodos #GobiernoDeAsesinos #BASTA #ALasCallesYa",188483102,0,0,1,0,0,1297025624561930240,"2020-08-22T04:19:41.000Z",NA,"No Error",0.44573322,0.18538254,0.5130944,0.27637172,"Argentina",NA,NA,2020-08-22
193669,FALSE,"es",1295477321827221504,"retweeted","Gente de mierda es la que se queda callada en su casa, mientras que el país se está yendo a la mierda. Y Aguante Menem, ah  #17AContagiarse #17AJuntosContraLaImpunidad",1148278281533317120,0,0,0,0,0,1295477321827221504,"2020-08-17T21:47:16.000Z",NA,"No Error",0.5885171,0.24482845,0.6109131,0.0138755,"Argentina",NA,NA,2020-08-17
95395,FALSE,"es",1295414416306049024,"quoted","Voyyyy por la República no aguanto más a esta mierda kk #17AJuntosContraLaImpunidad",748167847738744832,1,0,0,0,0,1295414416306049024,"2020-08-17T17:37:19.000Z",NA,"No Error",0.5024724,0.034110364,0.4534306,0.012699619,"Argentina",NA,NA,2020-08-17
51321,FALSE,"es",1298028416676110336,"retweeted","@pipstoch Si tenemos en cuenta población, hoy fuimos el primer país del mundo en cuanto a muertes. Desastre. #GobiernoDePayasos",1185017574712643584,0,0,0,0,0,1298043933105311744,"2020-08-24T23:46:04.000Z",738202584025026560,"No Error",0.47886392,0.06488878,0.5678696,0.018537397,"Argentina",NA,NA,2020-08-24
542276,FALSE,"es",1295437810275700736,"retweeted","#YoNoMarcho Los que hoy salen a marchar llenos de odio y fanatismo son suicidas y eventuales asesinos. Que vidas tristes y mediocres deben tener.",1148752356202471424,0,0,0,0,0,1295437810275700736,"2020-08-17T19:10:16.000Z",NA,"No Error",0.4394682,0.16960317,0.5130944,0.1733226,"Argentina",NA,NA,2020-08-17
303904,FALSE,"es",1296885481456762880,"retweeted","Siempre fueron y serán corruptos los Peronitas y peor de la mano de los Kircheritas...#QueSeVayanTodos",723306695850647552,0,0,0,0,0,1296885819324739584,"2020-08-21T19:04:08.000Z",723306695850647552,"No Error",0.47173777,0.026936848,0.5723624,0.024753258,"Argentina",NA,NA,2020-08-21
567574,FALSE,"es",1295472394006679552,"retweeted","#YoNoMarcho y me divierto mucho con las pelotudeces de los decerebrados que estan marchando jajajaj  deberian hacer una marcha por semana para que nos diviertan gratis!!",1034181454144700416,1,0,0,0,0,1295472394006679552,"2020-08-17T21:27:42.000Z",NA,"No Error",0.47473195,0.02406851,0.5678696,0.012803185,"Argentina",NA,NA,2020-08-17
