"id_obs","created_at","text","type","error","TOXICITY","SEVERE_TOXICITY","INSULT_EXPERIMENTAL","THREAT_EXPERIMENTAL","date"
446773,"2022-09-05T01:10:40.000Z","@ElisaLoncon Gano Chile !","replied_to","No Error",0.0075710523,0.00057697296,0.0073988754,0.005964585,2022-09-05
387443,"2021-07-04T21:45:21.000Z","@vilca73 @vladomirosevic @Jaime_Bassa @LaListaPueblo Por eso se llama “amplio”","replied_to","No Error",0.028974265,0.0010871887,0.020385906,0.0054888283,2021-07-04
791412,"2022-06-05T17:24:39.000Z","@jrjerez2010 @mdaza_abogado Dice ""no a una constitución escrita para todos los chilenos"", entonces que quiere una para usted no mas?","replied_to","No Error",0.048594624,0.0016307831,0.029163294,0.0056765415,2022-06-05
703786,"2022-05-13T01:56:16.000Z","@Jaime_Bassa Y en que país vives. En chile esta eso hace rato.","replied_to","No Error",0.030034892,0.001449585,0.018323302,0.005538993,2022-05-13
932684,"2021-07-16T23:25:34.000Z","@Jaime_Bassa Que capituló y artículos son ? En que me beneficia como ciudadano Chileno?","replied_to","No Error",0.03309893,0.0013637543,0.020708188,0.0055713574,2021-07-16
22287,"2022-11-03T16:43:35.000Z","@D4m14n41 @BSepulvedaHales Otro bot del PC?","replied_to","No Error",0.019477395,0.00059843063,0.014504919,0.005445136,2022-11-03
52661,"2022-05-05T03:12:09.000Z","@arturozunigaj QEPD coreos del minsal.","replied_to","No Error",0.11440011,0.005378723,0.07270074,0.00713294,2022-05-05
1674815,"2021-06-25T03:00:52.000Z","@tere_marinovic ¿Eso sería todo?","replied_to","No Error",0.00408397,0.0002503395,0.005869366,0.005517956,2021-06-25
1357168,"2021-12-21T22:46:32.000Z","@franfigueroapyl @AccionEducar @MiDerechoEducar @convencioncl si no alcanza 15 mil, que pasa? revisé y parece que ninguna tiene 15 mil. Apoyare su iniciativa","replied_to","No Error",0.0058118035,0.0003671646,0.007189874,0.0055001555,2021-12-21
52128,"2022-05-05T03:04:01.000Z","@conihube El único titular es que estás cuenteando. La derecha en plena campaña del terror🤥🤦🏻‍♀️","replied_to","No Error",0.16043124,0.004005432,0.10148193,0.007340072,2022-05-05
732887,"2022-03-13T01:11:21.000Z","@maluchayallego Pero si recién asumió 🤔","quoted","No Error",0.013005874,0.00037193298,0.0115029,0.005453227,2022-03-13
1456080,"2022-03-30T14:46:50.000Z","@kim3_3e @johnjohnycc @ruggero_cozzi @convencioncl Dentro de las posibilidades que mencionas culpas 100% al trabajador, eso es no entender realmente el problema.","replied_to","No Error",0.017843807,0.00041484833,0.015948927,0.005467791,2022-03-30
469379,"2021-09-13T23:32:12.000Z","@ElisaLoncon Y la autocritica????","replied_to","No Error",0.005497652,0.00022292137,0.007028373,0.005355325,2021-09-13
2386735,"2022-04-11T23:14:23.000Z","@Flavioqr @convencioncl Me interesaría muchísimo ver en más profundidad las cuestiones Constitucional-administrativas en el proyecto","replied_to","No Error",0.0027331184,0.00014126301,0.0058266157,0.005349661,2022-04-11
